Amplitude,Var Amp,RR,Var RR,HR,Var HR
0.26953124999999994,0.1537462599734042,0.67,0.015319148936170479,89.55223880597015,0.31722512217793053
0.18457031249999997,0.06878532247340423,0.64,0.014680851063829548,93.75,3.880536071851921
0.03515625,0.08062874002659574,0.64,0.014680851063829548,93.75,3.880536071851921
0.1025390625,0.013245927526595744,0.66,0.00531914893617047,90.9090909090909,1.0396269809428276
0.12890624999999997,0.013121259973404228,0.68,0.025319148936170488,88.23529411764706,1.634169810501021
0.298828125,0.18304313497340424,0.65,0.004680851063829539,92.3076923076923,2.4382283795442277
0.2109375,0.09515250997340426,0.65,0.004680851063829539,92.3076923076923,2.4382283795442277
0.12011718749999999,0.004332197473404242,0.66,0.00531914893617047,90.9090909090909,1.0396269809428276
0.0908203125,0.024964677526595744,0.66,0.00531914893617047,90.9090909090909,1.0396269809428276
0.2080078125,0.09222282247340426,0.64,0.014680851063829548,93.75,3.880536071851921
0.020507812499999997,0.09527717752659574,0.66,0.00531914893617047,90.9090909090909,1.0396269809428276
0.26953124999999994,0.1537462599734042,0.65,0.004680851063829539,92.3076923076923,2.4382283795442277
0.03515625,0.08062874002659574,0.65,0.004680851063829539,92.3076923076923,2.4382283795442277
0.2607421875,0.14495719747340424,0.62,0.034680851063829565,96.7741935483871,6.904729620239024
0.181640625,0.06585563497340426,0.63,0.024680851063829556,95.23809523809524,5.368631309947162
-0.0087890625,0.12457405252659574,0.66,0.00531914893617047,90.9090909090909,1.0396269809428276
0.2314453125,0.11566032247340426,0.64,0.014680851063829548,93.75,3.880536071851921
0.24316406249999997,0.12737907247340424,0.63,0.024680851063829556,95.23809523809524,5.368631309947162
0.205078125,0.08929313497340426,0.65,0.004680851063829539,92.3076923076923,2.4382283795442277
0.13476562499999997,0.01898063497340423,0.66,0.00531914893617047,90.9090909090909,1.0396269809428276
-0.005859374999999999,0.12164436502659574,0.68,0.025319148936170488,88.23529411764706,1.634169810501021
0.3017578125,0.18597282247340424,0.63,0.024680851063829556,95.23809523809524,5.368631309947162
0.17578125,0.059996259973404256,0.65,0.004680851063829539,92.3076923076923,2.4382283795442277
0.087890625,0.027894365026595744,0.66,0.00531914893617047,90.9090909090909,1.0396269809428276
0.22558593749999997,0.10980094747340423,0.65,0.004680851063829539,92.3076923076923,2.4382283795442277
0.21386718749999997,0.09808219747340423,0.63,0.024680851063829556,95.23809523809524,5.368631309947162
0.06738281249999999,0.04840217752659576,0.66,0.00531914893617047,90.9090909090909,1.0396269809428276
0.1259765625,0.010191572473404256,0.67,0.015319148936170479,89.55223880597015,0.31722512217793053
0.05566406249999999,0.06012092752659575,0.67,0.015319148936170479,89.55223880597015,0.31722512217793053
0.1083984375,0.007386552526595744,0.66,0.00531914893617047,90.9090909090909,1.0396269809428276
0.24316406249999997,0.12737907247340424,0.67,0.015319148936170479,89.55223880597015,0.31722512217793053
0.0703125,0.045472490026595744,0.65,0.004680851063829539,92.3076923076923,2.4382283795442277
-0.020507812499999997,0.13629280252659573,0.68,0.025319148936170488,88.23529411764706,1.634169810501021
0.020507812499999997,0.09527717752659574,0.0,0.6546808510638296,0.0,89.86946392814808
